Teks,label,Teks_bersih
Kurang tau pasti sep periksa controllernya waktu instansiasi new tcpdf() aku lupa,0,kurang tau sep periksa controllernya waktu instansiasi new tcpdf aku lupa
Lagian pasti ga boleh gera sma si kaka tp kalo dianterin aku ga enak,0,lagi ga gera sma si kaka tp kalo dianterin aku ga enak
"Lebay gt katanya ""meni gitu ama mamanya teh gak blg2""",0,lebay gt kata meni gitu ama mama teh gak blg
Lingkungan kerjanya berasap. Kalo gak ngerokok ya pada nge-vape gitu coba. Kan cowok semua banyaknya,0,lingkung kerja asap kalo gak ngerokok ngevape gitu coba kan cowok semua banyak
Load controller bisa di construct mad? Kmren aku coba ga bs terpaksa di dlm fungsi,0,load controller construct mad kmren aku coba ga bs paksa dlm fungsi
"maaaaaaaaf, aku lupaaa, hp aku baru nyala dadi pagi belum pulang ke kosan, maaf pisaaaan :(",0,maaaaaaaaf aku lupaaa hp aku baru nyala dadi pagi pulang kosan maaf pisaaaan
Maaf Anda tidak bisa mengaktifkan paket FLASH ini karena nomor anda tidak terdaftar,0,maaf aktif paket flash nomor daftar
Maaf bu jadi jam berapa ya kita ketemuan bu...atau bgmana baiknya,0,maaf bu jadi jam berapa ketemu buatau bgmana baik
Maaf bu kalau pesanannya bebek atau ayam ya,0,maaf bu kalau pesan bebek ayam
Maaf kaprodi kita itu siapa yah hehe,0,maaf kaprodi siapa yah hehe
"Maaf, Keyword yang anda masukkan ke 234 salah. Info lanjut hub call center : 200",0,maaf keyword masuk salah info lanjut hub call center
"Maaf, pesan Anda belum terkirim. Silakan coba beberapa saat lagi. Terimakasih",0,maaf pesan kirim sila coba beberapa terimakasih
"Maaf, pulsa Anda tidak cukup untuk melakukan pembelian paket Flash yang dipilih. Silahkan isi ulang pulsa Anda.",0,maaf pulsa cukup laku beli paket flash pilih silah isi ulang pulsa
Maafin ya guys gak hari ini huhuhu,0,maafin guys gak hari huhuhu
Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,0,mah mel kosan dila habis kerja kelompok pegat hujan
Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,0,makanya tibatiba layar hitam gt diapain jatoh
Makasih gais doakan kami yg masih berjuang ya 💪,0,makasih gais doa yg juang 
Makasih semuanyaaa mohon doanya yaaa,0,makasih semuanyaaa mohon doa yaaa
"Malem aja lah, jam 5 nanggung banget mw maghrib haha",0,malem aja lah jam nanggung banget mw maghrib haha
Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,0,mana duduk plg depan selalu kdg aku ga tau ada dblkg siapa yg hdr siapa yg engga wkwk
Mandi?? Aku selesei isya mau bobo,0,mandi aku selesei isya mau bobo
Masak dikosan aku mau makan orek buatan kamu min,0,masak dikosan aku mau makan orek buat kamu min
Masih boleh ikutan gaaaa wkwkwkwk,0,ikut gaaaa wkwkwkwk
Masih ngerasa bersalah ama kalian sebenernya,0,ngerasa salah ama kalian sebenernya
Masih yang dekat sungai dulu kok diil 😁,0,dekat sungai dulu kok diil 
Matikan services spt antivirus dll.,0,mati services spt antivirus
Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,0,mau minta kirim foto selempang yg waktu dong makasihhh
Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,0,mau naik gojek ga driver kaya padahal bawa banyak
Mau nitip ga saya lagi di gerlong.,0,mau nitip ga gerlong
"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0,mau sekali dibawain kacamata ga aku keluar jam
Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,0,mau apa sunday apa terus rasa slainya apa
Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,0,baik bug karna ganti db bbrp lg enak nonton td ditelfon 
Merica jeruk nipis aku ajaa,0,merica jeruk nipis aku ajaa
Mgkin periksa nama id di view jg sep,0,mgkin periksa nama id view jg sep
Min kalo ada inpo kosan perbulan share ya 😆,0,min kalo inpo kosan bulan share 
Min lg dmn? Mo ngambil sertifikat yg kompas hihu,0,min lg dmn mo ngambil sertifikat yg kompas hihu
"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",0,mal aidzin walfaidin mohon maaf lahir batin semua akang teteh
Minggunya pengen ke lembang git seharian ngubek bandung :(,0,minggu ken lembang git hari ngubek bandung
Minta email github nya dong.,0,minta email github nya dong
Mohon maaf lahir dan batin ipa3😚😚,0,mohon maaf lahir batin ipa
Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial ,0,mohon maaf pak malam konfirmasi ikut remedial nilai ikut remedial
Ga ada birthday nya ? Wkwk,0,ga birthday nya wkwk
"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear)",0,mudah dil besok mau coba telkom lg doain yah tear
Mul snack satu lagi teteh kasih rafael ya,0,mul snack satu teteh kasih rafael
Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up),0,mungkin aa nya tau kl wajah nama bakal beda sendiri pas gaya up
"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt",0,murah nuy orang drpd naik angkot rebu ngetem macet gt
"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.",0,naik kelapa ledeng turun ciateul terminal bgt terus naik kalapa dayeuh kolot turun depan kantor bgt
nama table table pasien_irj dan gnti data_pasien. lupa,0,nama table table pasienirj gnti datapasien lupa
Nanti aku push aja ya kuota modem lg hbs,0,aku push aja kuota modem lg hbs
Nanti aku siaraan diil,0,aku siaraan diil
Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,0,plg wisuda aku lgsg ksana awas telat telat aku plg
Nanti sync aja di github dekstop nya.,0,sync aja github dekstop nya
"Ngajak wida tuh, kan beliau habis seminar. Hihip",0,ngajak wida tuh kan beliau habis seminar hihip
"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",0,nikah proses put kadang atas kadang bawah gak selalu enak enak wkwkwkwk
Nomor OTP anda adalah [8874] -Telkomsel-,0,nomor otp telkomsel
Ntar aku kirim link nya,0,ntar aku kirim link nya
Numpang berteduh wkwk. Aku tak punya tempat tujuan~,0,numpang teduh wkwk aku tak punya tempat tuju
"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya ",0,numpang promo yah siapa tau minat  liat instagram nya
"nama1  udh nama1 transfer, maacih nur 😊",0,nama udh nama transfer maacih nur 
"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",0,nama aku lg ngerjain tes ngoding upi net kalo mo pake motor tp motor jauh bgt
"nya sore we atuh gi, kalo mau pagi / siang weekend nya",0,nya sore we atuh gi kalo mau pagi siang weekend nya
Oh oke de. kalau selanjutnya isi deposit transfer kmn?,0,oke de kalau lanjut isi deposit transfer kmn
Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0,oke pak lgsg kesana pasti buka jam berapa bebek komar yg dekat dt
Oh pantesan tau gitu lgsg foto dipusatnya aja put,0,pantesan tau gitu lgsg foto pusat aja put
"Oh saya udh berangkat kayanya, ga ada koneksi..",0,udh berangkat kaya ga koneksi
Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,0,udah yah haha aku bingung jd gimana udh tinggal banyak chat
"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",0,lurah datapasien nyata butuh oge
Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,0,oiya nama ih knapa bsa begitusayang bgt tabung
ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,0,lihat hadir siapa yg nyaris nilai
"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",0,kabarin yah no aku blokir ga paket data smsin aja asmul kbtulan free wife
ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,0,minta data dummy diagnosapasien punten makasih
"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0,okayyy siang jam an hehe ga kemanamana hari
Oke deh aku jg emang pengen ngumpul sih kapan lg :(,0,oke deh aku jg emang ken ngumpul sih kapan lg
"Oke nama1, nanti udah beres bimbingan aku kesana",0,oke nama udah beres bimbing aku kesana
oke gais tp dsni udh redaan hujannya. dtggu ya,0,oke gais tp dsni udh reda hujan dtggu
Oke kalau untuk dp harus berapa%?,0,oke kalau dp berapa
"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",0,oke senin deh kantor aku sms bapa lapor nyusul aja gt ingat lapor jg lampir revisi uji
oke. bentar aku solat dulu,0,oke bentar aku solat dulu
Okeee kalau telor butuhnya segimana? ,0,okeee kalau telor butuh segimana
Okeyyy malem aja ya bahas apa ajanya yg dibawa,0,okeyyy malem aja bahas apa aja yg bawa
Oo kalau kamu misalnya lanjut brp dit?,0,oo kalau kamu misal lanjut brp dit
"ooh iya klo controler, ku kira td modelnya.",0,ooh iya klo controler ku kira td model
ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,0,ouhhh gitu yaudah ntar besok aku chat kalo aku mo ngampus
Ouhhh trs ngedeteksi apa dil? Output nya apa?,0,ouhhh trs ngedeteksi apa dil output nya apa
Pada ga aktif si tombol algoritma2 nya teh ga ngerti,0,ga aktif si tombol algoritma nya teh ga ngerti
pada ngampus jamber gais?,0,ngampus jamber gais
Padahal mau kesana tapi kyknya nama1 belum balik,0,padahal mau kesana kyknya nama balik
Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,0,pagi bu nama bebek komar sangat bu pesan besok bumenu pesan apa budiantar mana yanuhun
"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",0,nama titip pesan jumat pagi kumpul trus bapa minta buat bareng bujuk nama kuliah
Pak kalau seporsi berapa ya ?,0,pak kalau porsi berapa
Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0,pak mau sen nasi goreng spesial bungkus graha desilla kmr
Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ? ,0,pak mau tanya kalau nilai remed lebih kecil ambil nilai nya remed tetap nya pak
Pak saya pake yang 6.0 malah bingung pak,0,pak pake malah bingung pak
"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",0,pak indeks nilai gabisa diturunin pak soal kemaren liat nilai udah terus tiba turun jadi nilai pake
"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",0,pak mk nama kontrak data mining dgn kode ik bukan dwm yg bapak sampai dulu ingat bapak penginputan nilai terimakasih
"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",0,pake kamera nama kamera nama sama handy cam prodi
Paket tadi sore mendadak habis.,0,paket tadi sore dadak habis
"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",0,paling ikhlas aja yg mau nyumbang mangga yg ngga mangga gt
"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0,pas ngomong gtu km langsung diem nuy kikuk gtu diomongin kek gtu
"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",0,pas sma gak pernah tp kuliah sini org tua aku udah pulang kampung
Paspor di perpanjang bayar nya brp nuy?,0,paspor panjang bayar nya brp nuy
"Patah hatinya level tinggi, jd bisa quotes begitu put",0,patah hati level tinggi jd quotes put
"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",0,pakai internet kamu sdh capai batasfupkecepatan disesuaikanlebih eks dgninternetgaul bulan cuma rp httpnetaxisworldcoid info
Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,0,guna akhir penuh pakai pulsa minimum masa aktif kartu panjang lama hari aktif
"penuh nama1 , si nama1  juga nyari, udh penuh..",0,penuh nama si nama nyari udh penuh
"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",0,pergi naik kelapa turun pasar bunga wastukencana terus naik caringinsadang serang jalan
"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",0,minta sedang proses beberapa paket internet nonaktif laku tariff dasar internet
"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..",0,siap dokumen draftnya ambil ruang slide presentasi tuk uji
Perusahaannya apa aja kalau boleh tau?,0,usaha apa aja kalau tau
"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.",0,pesan nama assalamualaikum wrwb pak indonesia android kejar bekerjasama depilkom mau ada latih android level intermediate slot orang syarat pernah buat app android ngebuild guna android studio barang kali kelas bapak minat nuhuno latih mulai hari sabtu besok april sabtu lama temu tempat lab praktikum
"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",0,pesan mohon transfer rp bni account jun mohon periksa email info lebih lanjut
Pilihannya hemat 2 jt atau lulus oct kan nanggung,0,pilih hemat jt lulus oct kan nanggung
"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",0,plg yth paket mb hari akhir lanjut kena tarif non paketaktifkan paket flash
"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",0,poko kalau mau push bilang aja usahain bis bareng push nya terus kalau push pull dulu
pulang nya jam 8 (kecewa),0,pulang nya jam kecewa
"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",0,punten punya kontak teh lulu nuhuun
"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",0,pusat situ dy bandung pasir koja cmn bangun lg bangun jd td aku interview toko nya toko bangun
"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",0,nama gedung manunggal tridaya pucakti pusenkav teh nyata wkwk
nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,0,nama mau hunting kosan bentar gmn mau ngerjain dmn
Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,0,rasa mau sidang bulan depaaan mel jahaaat pisaaan
"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0,registrasi gagal harap masuk tanggal benar format ddmmyyyy
"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",0,route nya matiin aja jadi kalau mau akses project masingmasing tembak aja
"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",0,rumah aku gais lewat pager garasi karna pager orang tutup rumput liar hehehehe
Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja? ,0,baik cari pasang tuh pas kuliah bukan sih apa enak tempat kerja
Salam jepret karet gelang. Hihip,0,salam jepret karet gelang hihip
"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0,sama ingetin kan web nya mau publish kan ikut develop tuh nah web nya nama jurus ga
"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",0,sama misal web pake dapet komisi tuh nah ciprat ga nanya aja hehe da gapapa meren nanya gitu engga ciprat hapapa seengganya web nya
"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",0,sama sama pakooh report sendiri ko pak bumiputera ngedit nomer nya pak jadi post 
"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",0,beri opsi nabung nilai jadi kontrak semester depan nilai masuk semester tsb
"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",0,blm dpt ttd nama paling kalian duluan aja nyusul sendiri
Saya brsik masih cuti bati ke kantor har rabu,0,brsik cuti bati kantor har rabu
"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",0,buat banyak seri pg jangan terlalu harap lihat punya teman mungkin sebab nilai pg jeblok kemarin waktu batas ruang pake yg besar
"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",0,ijin undur diri kalau penting mangga japri terima kasih middle eastern woman
"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",0,keluar kota sd jumat senin tgl pagi aja jam gabung sama gameprog
Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,0,minta maaf atas apaapa buat maaf lisan jaga maaf atas perilaku kurang baik maaf atas segala salah baik sadar sadar
"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",0,simpul debat antara yg cupu ilmu nya mungkin pertanggungjawaban pasca teliti yg moal pegang rasa sayang ortu kampus yg ken lulus cepat
"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",0,sedang nunggu beliau pakbeliau sdg ngobrol dgn client
Scroll up down olshop nama1,0,scroll up down olshop nama
Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0,sebenernya nama gada bulan tau aku cuma aku kasih izin aja sama ibu gitu kalau aku lanjut aku bayar jt
"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",0,segan baa lo ko wqwq hai gila kurus banget skrg diii
Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,0,sekali aku mau nanya alur rawat inap lab sama radiologi kalau obat kan ga ngolah
sekalian liburannya ke malaysia juga wkwk,0,sekali libur malaysia wkwk
"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",0,cetak rundown jg dkrm email nama nuhun dtgu prodi cepat menit
"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",0,punya ide gabung beberapa device hp sumber sensor misal deteksi longsor gempa kait trend sekarang iot internet of thing silah yg tarik
"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",0,selamat pagi pak data table yg butuh email email msk pak
"Selamat siang, mau reservasi bandros perorangan apakah bisa?",0,selamat siang mau reservasi bandros orang
"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",0,selamat sore pak besok kantor jam brp pak
"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",0,selamat sore teh dg nama lg nyari kosan bulan yg kosong teh sana terima kasih
Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,0,selamat tcash tap aktif sn tgl info
Selamat ulang tahun semoga panjang umur dan sehat selalu,0,selamat ulang tahun moga panjang umur sehat selalu
"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",0,selamat utk teman yg wisuda moga berkah ilmu lancar urus depan sukses terus buat kt semua
Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,0,selamat nama moga selalu tempuh hidup bahagia selalu senang
"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",0,selamat diri kalian guys karna lulus bareng hanya kata hibur semata
"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",0,selamat diri kalian guys karna nikah bareng hanya kebaperan saat naonaridyah
"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",0,selisih brp sesuai janji sbelumhya yg nilai batas cek hadir kalau jauh gak gak habis turun terus
"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",0,semangat ibu gita ibu putri bapak adison esok hari moga beri baik aamiin
Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,0,semangat aku jg bunga aku titipin eh mau bunga makan wid
"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",0,semaumaunya ama orang gak bakal jadi kalau gak jodoh segelehgelehnya bakal nikah kalo jodoh
Semoga Allah bersama kita Semua.,0,moga allah sama semua
semoga cepat sembuh pak.,0,moga cepat sembuh pak
"semua udah masuk kok, cuma database sindo memang nggak real time.",0,semua udah masuk kok cuma database sindo memang real time
Senin mah pelepasan doang kan? Aku brngktnya selasa apa egi senin berangktnya? ,0,senin mah lepas doang kan aku brngktnya selasa apa egi senin berangktnya
Sep aku udh pull tp kenapa direpository git ga msk ke aku ya,0,sep aku udh pull tp direpository git ga msk aku
Sepupu ane baru masuk kuliah,0,sepupu ane baru masuk kuliah
Setting ponsel akan segera dikirimkan. Masukkan PIN: 1111 jika diminta. Terimakasih,0,setting ponsel segera kirim masuk pin minta terimakasih
Setting telah dikirimkan ke ponsel Anda. Ikuti petunjuk yang diberikan untuk menyelesaikan setting internet dan kirim fot/MMS,0,setting kirim ponsel ikut tunjuk beri selesai setting internet kirim fotmms
silahkan berkas dambil di ruang saya,0,silah berkas dambil ruang
"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",0,silah klo pd mau besok gpp nyusul aja paling lapor bapak udh ngehubungin bapak jg
Silahkan tebak umurnya~,0,silah tebak umur
"soal ada multiple choice ada essay. Yg weka masuk ke essay, tapi ada juga file yang dikumpulkan.",0,soal multiple choice essay yg weka masuk essay file kumpul
"Soalnya aku pernah ujug2 dtng, terus bapak nya bilang kalau mau bimbingan bls wa ya, biar saya bisa estimasi waktu, gitu",0,soal aku pernah ujug dtng terus bapak nya bilang kalau mau bimbing bls wa biar estimasi waktu gitu
Soalnya bapa mau liat database secara keseluruhan.,0,soal bapa mau liat database seluruh
Soalnya ini fitutnya lebih lengkap.,0,soal fitutnya lebih lengkap
Soalnya yang aku udah ditambahin,0,soal aku udah ditambahin
"sok saya bebas gmna kalian, bsok hayu , jumat oke",0,sok bebas gmna kalian bsok hayu jumat oke
"Struktur Data, PLA, Skripsi, dan Sidang",0,struktur data pla skripsi sidang
Subuh jg abis maghrib itu teh ahaha,0,subuh jg abis maghrib teh ahaha
"Sudah pak di email, saya cantumkan direct link juga diemail kalo misalkan file google drive tidak bisa di download",0,pak email cantum direct link email kalo misal file google drive download
Sundae min sirup kiwi pake cochochips :*,0,sundae min sirup kiwi pake cochochips
"supaya kita bisa mulai cepat, tolong posisi duduknya diatur dari awal, diberi jarak satu kolom kosong selang seling.",0,mulai cepat posisi duduk atur awal beri jarak satu kolom kosong selang seling
"Tadi udah bertemu beliau pa. Kata beliau, pengujiannya bisanga besok pa.",0,tadi udah temu beliau pa kata beliau uji bisanga besok pa
Tapi daging kurban mentahnya udah ga ada :3,0,daging kurban mentah udah ga
tapi kuliahnya sekarang. SP sebenarnya tidak boleh untuk kuliah yg ada praktikum.,0,kuliah sekarang sp benar kuliah yg praktikum
"Tapi masukin aja dulu, soalnya aku data pasien dari sana.",0,masukin aja dulu soal aku data pasien sana
Taqoballahu Minna waminkum. #SelamatMenyambutKemenangan,0,taqoballahu minna waminkum selamatmenyambutkemenangan
Teh jadi mau ketemuan ,0,teh jadi mau ketemu
Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman ,0,teh maaf kalau teteh sibuk gpp bayar besok aja pas kirim
Temen * yg lain bisa juga ya di undang ke grup ini,0,temen yg undang grup
Terima kasih atas konfirmasinya. Orderan sedang kami proses.,0,terima kasih atas konfirmasi order sedang proses
Terimakasih telah melakukan pengisian ulang dgn SN 41000795569091 senilai 20000.,0,terimakasih laku isi ulang dgn sn nila
"Terimakasih, saat ini Anda masih terdaftar sebagai pelanggan TCash.",0,terimakasih daftar langgan tcash
Terimakasih. Paket 60 mb Anda telah aktif. Cek bonus *889#. Katalog Poin lengkap tsel.me/telkomselpoin. S&K berlaku,0,terimakasih paket mb aktif cek bonus katalog poin lengkap tselmetelkomselpoin sk laku
Terlepas dr pelaku2 nya. Ambil dr sisi guru nya. Menarik bgt.,0,lepas dr laku nya ambil dr sisi guru nya tarik bgt
Ternyata formatnya banyak berantakan dari odp ke google sheet. Saya sdg rapikan sambil buat soal. Besok subuh harap cek lagi ya.,0,nyata format banyak beranta odp google sheet sdg rapi buat soal besok subuh harap cek
Tersrrah aja. Pagi juga nggak pa2,0,tersrrah aja pagi pa
"Terus kalau ada yang nanya, kita masuknya suka pagi sampai siang kadang juga siang sampai sore. Gimana dari sananha.",0,terus kalau nanya masuk suka pagi siang kadang siang sore gimana sananha
tes toefl di balai bisa weekend ga?,0,tes toefl balai weekend ga
"Tiga kali juga dil, april, juli, sama okt",0,tiga kali dil april juli sama okt
nama1 udah diperpus nama1.. yuk kesini tika tugu diperpus ya,0,nama udah pus nama yuk kesini tika tugu pus
nama1  kalau kelompok sistem pembelajaran bhs jepang itu siapa ajaa?,0,nama kalau kelompok sistem ajar bhs jepang siapa ajaa
nama1 kemaren kamera dan handycam waktu msceis pake kamera siapa aj?,0,nama kemaren kamera handycam waktu msceis pake kamera siapa aj
TOPUP pulsa Rp50000 berhasil via transfer ATM BNI kode trx 01123190427523627. Pulsa anda saat ini Rp 54205. Terima kasih telah menggunakan INDOSAT OOREDOO,0,topup pulsa rp hasil via transfer atm bni kode trx pulsa rp terima kasih guna indosat ooredoo
"Tp aku gak tertarik gt sih diperusahaan itu, org it nya baru satu ",0,tp aku gak tarik gt sih usaha org it nya baru satu
Tp aku masih lucu ngebayangin kalian pacaran teh hahahaha,0,tp aku lucu ngebayangin kalian pacar teh hahahaha
Tp baru tau teori doang sih...... Da blm ngerasain yg rumit2,0,tp baru tau teori doang sih da blm ngerasain yg rumit
Tp belum pasti ya. Kalau ada temen mah mau. Soalnya ga ada halangan untuk hdr kyknya hihi,0,tp kalau temen mah mau soal ga halang hdr kyknya hihi
Tp berapa lama lagi ya Pak?,0,tp berapa lama pak
Tp klo jd mmber mh bsa lbh murah dil,0,tp klo jd mmber mh bsa lbh murah dil
